disease_id	disorder_label
OMIM:613016	Neuroblastoma, Susceptibility To, 5
OMIM:613017	Neuroblastoma, Susceptibility To, 6
OMIM:613020	Moved To 116600
OMIM:613021	Bronchiectasis With Or Without Elevated Sweat Chloride 2
OMIM:613024	Follicular Lymphoma, Somatic
OMIM:613024	Follicular Lymphoma, Susceptibility To, 1
OMIM:613025	Schizophrenia 13
OMIM:613026	Chromosome 19q13.11 Deletion Syndrome
OMIM:613027	Glycogen Storage Disease Ixc
OMIM:613028	Glioma Susceptibility 2
OMIM:613029	Glioma Susceptibility 3
OMIM:613030	Glioma Susceptibility 5
OMIM:613031	Glioma Susceptibility 6
OMIM:613032	Glioma Susceptibility 7
OMIM:613033	Glioma Susceptibility 8
OMIM:613034	Moved To 612541
OMIM:613035	Hearing Loss, Noise-Induced, Susceptibility To
OMIM:613038	Pituitary Hormone Deficiency, Combined, 1
OMIM:613055	Atrial Fibrillation, Familial, 8
OMIM:613058	Basal Cell Carcinoma, Susceptibility To, 2
OMIM:613059	Basal Cell Carcinoma, Susceptibility To, 3
OMIM:613060	Epilepsy, Idiopathic Generalized, Susceptibility To, 10
OMIM:613061	Basal Cell Carcinoma, Susceptibility To, 4
OMIM:613062	Basal Cell Carcinoma, Susceptibility To, 5
OMIM:613063	Basal Cell Carcinoma, Susceptibility To, 6
OMIM:613064	Dermatitis, Atopic, 7
OMIM:613065	Leukemia, Acute Lymphoblastic
OMIM:613067	Leukemia, Acute Lymphoblastic, Susceptibility To, 2
OMIM:613068	Neurodegeneration Due To Cerebral Folate Transport Deficiency
OMIM:613070	Liver Failure, Infantile, Transient
OMIM:613071	Bronchiectasis With Or Without Elevated Sweat Chloride 3
OMIM:613073	Metaphyseal Anadysplasia 2, Autosomal Recessive
OMIM:613073	Metaphyseal Anadysplasia 2
OMIM:613074	Deafness, Autosomal Dominant 50
OMIM:613075	Macrocephaly, Alopecia, Cutis Laxa, And Scoliosis
OMIM:613076	Myopathy, Mitochondrial Progressive, With Congenital Cataract, Hearing Loss, And Developmental Delay
OMIM:613077	Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant, 5
OMIM:613078	Nijmegen Breakage Syndrome-Like Disorder
OMIM:613079	Deafness, Autosomal Recessive 77
OMIM:613080	46,Xy Sex Reversal 5
OMIM:613085	Glaucoma 3, Primary Congenital, C
OMIM:613086	Glaucoma 3, Primary Congenital, D
OMIM:613087	Atrial Septal Defect 6
OMIM:613088	Pelvic Organ Prolapse, Susceptibility To, 2
OMIM:613089	Capillary Malformation Of The Lower Lip, Lymphatic Malformation Of Face And Neck, Asymmetry Of Face And Limbs, And Partial/Generalized Overgrowth
OMIM:613090	Bartter Syndrome, Type 3, With Hypocalciuria
OMIM:613090	Bartter Syndrome, Type 4b
OMIM:613091	Asphyxiating Thoracic Dystrophy 3
OMIM:613092	Hyperuricemic Nephropathy, Familial Juvenile, 2
OMIM:613093	Cone Dystrophy 4
OMIM:613094	Microphthalmia, Isolated 4
OMIM:613095	Polycystic Kidney Disease 2
OMIM:613096	Spastic Paraplegia 36, Autosomal Dominant
OMIM:613097	Tooth Agenesis, Selective, 6
OMIM:613098	Increased Analgesia From Kappa-Opioid Receptor Agonist, Female-Specific
OMIM:613099	Melanoma, Cutaneous Malignant, Susceptibility To, 5
OMIM:613100	Glaucoma 1, Open Angle, O
OMIM:613101	Hemophagocytic Lymphohistiocytosis, Familial 5
OMIM:613101	Hemophagocytic Lymphohistiocytosis, Familial, 5
OMIM:613102	Hypotrichosis And Recurrent Skin Vesicles
OMIM:613105	Choroidal Dystrophy, Central Areolar 2
OMIM:613106	Vertigo, Benign Recurrent, 2
OMIM:613107	Neutropenia, Severe Congenital, 2, Autosomal Dominant
OMIM:613108	Candidiasis, Familial, 4
OMIM:613112	Macrothrombocytopenia, Autosomal Dominant, Tubb1-Related
OMIM:613113	Neurofibromin 1
OMIM:613115	Neuropathy, Hereditary Sensory And Autonomic, Type Iib
OMIM:613116	Thrombophilia Due To Histidine-Rich Glycoprotein Deficiency
OMIM:613118	Antithrombin Iii Deficiency
OMIM:613119	Brugada Syndrome 6
OMIM:613120	Brugada Syndrome 7
OMIM:613122	Cardiomyopathy, Dilated, 1cc
OMIM:613123	Brugada Syndrome 8
OMIM:613124	Hydrops Fetalis, Nonimmune, With Gracile Bones And Dysmorphic Features
OMIM:613135	Parkinsonism-Dystonia, Infantile
OMIM:613144	Choroidal Dystrophy, Central Areolar 3
OMIM:613145	Systemic Lupus Erythematosus, Susceptibility To, 14
OMIM:613148	Inflammatory Bowel Disease 28, Autosomal Recessive
OMIM:613148	Inflammatory Bowel Disease 28
OMIM:613150	Muscular Dystrophy-Dystroglycanopathy (Congenital With Brain And Eye Anomalies), Type A, 2
OMIM:613151	Muscular Dystrophy-Dystroglycanopathy (Congenital With Mental Retardation), Type B, 3
OMIM:613152	Muscular Dystrophy-Dystroglycanopathy (Congenital Without Mental Retardation), Type B, 4
OMIM:613153	Muscular Dystrophy-Dystroglycanopathy (Congenital With Brain And Eye Anomalies), Type A, 5
OMIM:613154	Muscular Dystrophy-Dystroglycanopathy (Congenital With Brain And Eye Anomalies), Type A, 6
OMIM:613155	Muscular Dystrophy-Dystroglycanopathy (Congenital With Mental Retardation), Type B, 1
OMIM:613156	Muscular Dystrophy-Dystroglycanopathy (Congenital With Mental Retardation), Type B, 2
OMIM:613157	Muscular Dystrophy-Dystroglycanopathy (Limb-Girdle), Type C, 3
OMIM:613158	Muscular Dystrophy-Dystroglycanopathy (Limb-Girdle), Type C, 2
OMIM:613159	Nephronophthisis-Like Nephropathy 1
OMIM:613161	Beta-Ureidopropionase Deficiency
OMIM:613162	Spastic Paraplegia 45, Autosomal Recessive
OMIM:613163	Gaba-Transaminase Deficiency
OMIM:613164	Parkinson Disease 16
OMIM:613172	Cardiomyopathy, Dilated, 1dd
OMIM:613174	Chromosome 5p13 Duplication Syndrome
OMIM:613177	Cutis Laxa, Autosomal Recessive, Type Ic
OMIM:613179	Purine Nucleoside Phosphorylase Deficiency
OMIM:613180	Polymicrogyria With Optic Nerve Hypoplasia
OMIM:613192	Mental Retardation, Autosomal Recessive 13
OMIM:613193	Ciliary Dyskinesia, Primary, 13
OMIM:613194	Retinitis Pigmentosa 50
OMIM:613195	Weill-Marchesani-Like Syndrome
OMIM:613204	Muscular Dystrophy, Congenital, Due To Integrin Alpha-7 Deficiency
OMIM:613205	Muscular Dystrophy, Congenital, Lmna-Related
OMIM:613206	Spastic Paraplegia 44
OMIM:613206	Spastic Paraplegia 44, Autosomal Recessive
OMIM:613207	Asthma-Related Traits, Susceptibility To, 8
OMIM:613211	Amelogenesis Imperfecta, Hypomaturation Type, Iia3
OMIM:613215	Chromosome 17p13.3, Centromeric, Duplication Syndrome
OMIM:613216	Night Blindness, Congenital Stationary, Type 1c
OMIM:613217	Diarrhea 5, With Tufting Enteropathy, Congenital
OMIM:613219	Fasting Plasma Glucose Level Quantitative Trait Locus 2
OMIM:613223	Leprosy, Protection Against
OMIM:613223	Leprosy, Susceptibility To, 5
OMIM:613224	Noonan Syndrome 6
OMIM:613225	Factor Xiii, A Subunit, Deficiency Of
OMIM:613227	Cerebellar Ataxia, Mental Retardation, And Dysequilibrium Syndrome 3
OMIM:613229	Trichotillomania
OMIM:613233	Fasting Plasma Glucose Level Quantitative Trait Locus 3
OMIM:613235	Factor Xiii, B Subunit, Deficiency Of
OMIM:613237	Focal Segmental Glomerulosclerosis 5
OMIM:613238	Spondyloarthropathy, Susceptibility To, 3
OMIM:613239	Thyrotoxic Periodic Paralysis, Susceptibility To, 2
OMIM:613241	Pseudopili Annulati
OMIM:613243	Cardiomyopathy, Familial Hypertrophic, 13
OMIM:613244	Colorectal Cancer, Hereditary Nonpolyposis, Type 8
OMIM:613251	Cardiomyopathy, Familial Hypertrophic, 14
OMIM:613252	Cardiomyopathy, Dilated, 1ee
OMIM:613254	Tuberous Sclerosis 2
OMIM:613255	Cardiomyopathy, Familial Hypertrophic, 15
OMIM:613265	Waardenburg Syndrome, Type 4b
OMIM:613266	Waardenburg Syndrome, Type 4c
OMIM:613266	Waardenburg Syndrome, Type 2e, With Neurologic Involvement
OMIM:613266	Waardenburg Syndrome, Type 2e, Without Neurologic Involvement
OMIM:613267	Corneal Dystrophy, Fuchs Endothelial, 3
OMIM:613268	Corneal Dystrophy, Fuchs Endothelial, 4
OMIM:613269	Corneal Dystrophy, Fuchs Endothelial, 5
OMIM:613270	Corneal Dystrophy, Fuchs Endothelial, 6
OMIM:613271	Corneal Dystrophy, Fuchs Endothelial, 7
OMIM:613280	Hypermanganesemia With Dystonia, Polycythemia, And Cirrhosis
OMIM:613282	Fatty Liver Disease, Nonalcoholic, Susceptibility To, 1
OMIM:613284	Hematocrit/Hemoglobin Quantitative Trait Locus 3
OMIM:613285	Deafness, Autosomal Recessive 25
OMIM:613286	Cardiomyopathy, Dilated, 1ff
OMIM:613287	Charcot-Marie-Tooth Disease, Axonal, Type 2n
OMIM:613290	Hearing Loss, Cisplatin-Induced, Susceptibility To
OMIM:613291	Bile Acid Malabsorption, Primary
OMIM:613307	Deafness, Autosomal Recessive 79
OMIM:613308	Diamond-Blackfan Anemia 9
OMIM:613309	Diamond-Blackfan Anemia 10
OMIM:613310	Exudative Vitreoretinopathy 5
OMIM:613312	Hypophosphatemic Rickets, Autosomal Recessive, 2
OMIM:613313	Hemochromatosis, Type 2b
OMIM:613313	Hemochromatosis, Type 2a, Modifier Of
OMIM:613313	Hemochromatosis, Juvenile, Digenic
OMIM:613318	Miyoshi Muscular Dystrophy 2
OMIM:613319	Miyoshi Muscular Dystrophy 3
OMIM:613320	Chondrodysplasia, Megarbane-Dagher-Melki Type
OMIM:613325	Rhabdoid Tumor Predisposition Syndrome 2
OMIM:613327	Lipodystrophy, Congenital Generalized, Type 4
OMIM:613328	Roifman-Chitayat Syndrome
OMIM:613329	Plasminogen Activator Inhibitor-1 Deficiency
OMIM:613330	Spondylo-Megaepiphyseal-Metaphyseal Dysplasia
OMIM:613339	Epilepsy, Hot Water, 1
OMIM:613340	Epilepsy, Hot Water, 2
OMIM:613341	Leber Congenital Amaurosis 14
OMIM:613342	Mseleni Joint Disease
OMIM:613343	Handigodu Joint Disease
OMIM:613345	Hypokalemic Periodic Paralysis, Type 2
OMIM:613347	Pancreatic Cancer, Susceptibility To, 2
OMIM:613348	Pancreatic Cancer, Susceptibility To, 3
OMIM:613353	Mononeuropathy Of The Median Nerve, Mild
OMIM:613355	Chromosome 17q23.1-Q23.2 Deletion Syndrome
OMIM:613364	Spastic Paraplegia 41, Autosomal Dominant
OMIM:613370	Maturity-Onset Diabetes Of The Young, Type 10
OMIM:613371	Spinocerebellar Ataxia 30
OMIM:613375	Maturity-Onset Diabetes Of The Young, Type 11
OMIM:613376	Neuronopathy, Distal Hereditary Motor, Type Iic
OMIM:613382	Brachydactyly, Type E2
OMIM:613385	Autoimmune Disease, Syndromic Multisystem
OMIM:613387	Fatty Liver Disease, Nonalcoholic, Susceptibility To, 2
OMIM:613388	Fanconi Renotubular Syndrome 2
OMIM:613390	Fanconi Anemia, Complementation Group O
OMIM:613391	Deafness, Autosomal Recessive 84a
OMIM:613392	Deafness, Autosomal Recessive 85
OMIM:613393	Birbeck Granule Deficiency
OMIM:613398	Warsaw Breakage Syndrome
OMIM:613399	Breast-Ovarian Cancer, Familial, Susceptibility To, 3
OMIM:613402	Epileptic Encephalopathy, Early Infantile, 10
OMIM:613404	Arthrogryposis, Renal Dysfunction, And Cholestasis 2
OMIM:613406	Chromosome 15q24 Deletion Syndrome
OMIM:613407	Leprosy, Susceptibility To, 6
OMIM:613410	Autism, Susceptibility To, 16
OMIM:613411	Oguchi Disease 2
OMIM:613412	Esophagitis, Eosinophilic, 2
OMIM:613418	Bone Mineral Density Quantitative Trait Locus 15
OMIM:613424	Cardiomyopathy, Dilated, 1r
OMIM:613426	Cardiomyopathy, Dilated, 1s
OMIM:613426	Cardiomyopathy, Hypertrophic, Midventricular, Digenic
OMIM:613428	Retinitis Pigmentosa 54
OMIM:613435	Amyotrophic Lateral Sclerosis 12
OMIM:613436	Autism, Susceptibility To, 17
OMIM:613440	Stature Quantitative Trait Locus 21
OMIM:613443	Mental Retardation, Autosomal Dominant 20
OMIM:613444	Chromosome 16p11.2 Deletion Syndrome, 220-Kb
OMIM:613451	Frontonasal Dysplasia 2
OMIM:613453	Deafness, Autosomal Recessive 91
OMIM:613454	Rett Syndrome, Congenital Variant
OMIM:613456	Frontonasal Dysplasia 3
OMIM:613457	Chromosome 14q11-Q22 Deletion Syndrome
OMIM:613458	Chromosome 16p13.3 Duplication Syndrome
OMIM:613459	Birth Weight Quantitative Trait Locus 2
OMIM:613460	Fasting Plasma Glucose Level Quantitative Trait Locus 6
OMIM:613462	Fasting Plasma Glucose Level Quantitative Trait Locus 4
OMIM:613463	Fasting Plasma Glucose Level Quantitative Trait Locus 5
OMIM:613464	Retinitis Pigmentosa 51
OMIM:613470	Hemolytic Anemia, Nonspherocytic, And Neurologic Deficits, Due To Glucose Phosphate Isomerase Deficiency
OMIM:613470	Hemolytic Anemia, Nonspherocytic, Due To Glucose Phosphate Isomerase Deficiency
OMIM:613471	Reynolds Syndrome
OMIM:613477	Epileptic Encephalopathy, Early Infantile, 5
OMIM:613480	Lymphedema, Hereditary, Ic
OMIM:613485	Long Qt Syndrome 13
OMIM:613488	Myxoid Liposarcoma
OMIM:613489	Congenital Disorder Of Glycosylation, Type Iij
OMIM:613490	Alpha-1-Antitrypsin Deficiency
OMIM:613493	Immunodeficiency, Common Variable, 3
OMIM:613494	Immunodeficiency, Common Variable, 4
OMIM:613495	Immunodeficiency, Common Variable, 5
OMIM:613496	Immunodeficiency, Common Variable, 6
OMIM:613498	Sex Hormone-Binding Globulin Circulating Level Quantitative Trait Locus
OMIM:613500	Agammaglobulinemia 2
OMIM:613500	Agammaglobulinemia 2, Autosomal Recessive
OMIM:613501	Agammaglobulinemia 3
OMIM:613501	Agammaglobulinemia 3, Autosomal Recessive
OMIM:613502	Agammaglobulinemia 4, Autosomal Recessive
OMIM:613502	Agammaglobulinemia 4
OMIM:613506	Agammaglobulinemia 5
OMIM:613506	Agammaglobulinemia 5, Autosomal Dominant
OMIM:613507	Glycogen Storage Disease Xv
OMIM:613508	Sodium Serum Level Quantitative Trait Locus 1
OMIM:613509	Chromosome 4q21 Deletion Syndrome
OMIM:613517	Microphthalmia, Isolated 6
OMIM:613518	Dermatitis, Atopic, 8
OMIM:613519	Dermatitis, Atopic, 9
OMIM:613523	Chromosome 8p11 Myeloproliferative Syndrome
OMIM:613530	Muscular Dystrophy, Limb-Girdle, Type 1h
OMIM:613533	Chromosome 17q21.31 Duplication Syndrome
OMIM:613544	Chromosome 6q11-Q14 Deletion Syndrome
OMIM:613545	Macrostomia, Isolated
OMIM:613546	Aromatase Deficiency
OMIM:613547	Stature Quantitative Trait Locus 22
OMIM:613548	Stature Quantitative Trait Locus 23
OMIM:613549	Stature Quantitative Trait Locus 24
OMIM:613550	Nephronophthisis 11
OMIM:613551	Autoimmune Disease, Susceptibility To, 6
OMIM:613554	Von Willebrand Disease, Type 2a/Iie
OMIM:613554	Von Willebrand Disease, Type 2cb
OMIM:613554	Von Willebrand Disease, Type 1, Susceptibility To
OMIM:613554	Von Willebrand Disease, Type 2a
OMIM:613554	Von Willebrand Disease, Type 2
OMIM:613554	Von Willebrand Disease, Type 2m
OMIM:613554	Von Willebrand Disease, Type 2n
OMIM:613554	Von Willebrand Disease, Type 2b
OMIM:613558	Deafness, Autosomal Dominant 51
OMIM:613559	Combined Oxidative Phosphorylation Deficiency 7
OMIM:613561	Myopathy, Lactic Acidosis, And Sideroblastic Anemia 2
OMIM:613563	Noonan Syndrome-Like Disorder With Or Without Juvenile Myelomonocytic Leukemia
OMIM:613564	Chromosome 2p12-P11.2 Deletion Syndrome
OMIM:613566	Fetal Hemoglobin Quantitative Trait Locus 6
OMIM:613571	Disordered Steroidogenesis Due To Cytochrome P450 Oxidoreductase Deficiency
OMIM:613573	Ectodermal Dysplasia-Syndactyly Syndrome 1
OMIM:613575	Retinitis Pigmentosa 55
OMIM:613576	Ectodermal Dysplasia-Syndactyly Syndrome 2
OMIM:613581	Retinitis Pigmentosa 56
OMIM:613582	Retinitis Pigmentosa 57
OMIM:613587	Occult Macular Dystrophy
OMIM:613589	Low Density Lipoprotein Cholesterol Level Quantitative Trait Locus 6
OMIM:613600	Torsade De Pointes, Short-Coupled Variant
OMIM:613601	Early Repolarization Associated With Ventricular Fibrillation
OMIM:613603	Chromosome 4q32.1-Q32.2 Triplication Syndrome
OMIM:613604	Chromosome 16p12.2-P11.2 Deletion Syndrome, 7.1- To 8.7-Mb
OMIM:613606	Forsythe-Wakeling Syndrome
OMIM:613608	Epilepsy, Familial Adult Myoclonic, 3
OMIM:613610	Cranioectodermal Dysplasia 2
OMIM:613611	Choanal Atresia And Lymphedema
OMIM:613612	Congenital Disorder Of Glycosylation, Type Iii
OMIM:613615	Senior-Loken Syndrome 7
OMIM:613616	Hyperoxaluria, Primary, Type Iii
OMIM:613617	Retinitis Pigmentosa 58
OMIM:613618	Chromosome 17q23.1-Q23.2 Duplication Syndrome
OMIM:613623	Agenesis Of The Corpus Callosum And Congenital Lymphedema
OMIM:613625	Factor V And Factor Viii, Combined Deficiency Of, 2
OMIM:613627	Brachydactyly, Type A1, With Short Stature, Scoliosis, Microcephaly, Ptosis, Hearing Loss, And Mental Retardation
OMIM:613628	Odontoid Hypoplasia
OMIM:613630	Cocoon Syndrome
OMIM:613636	Tuberculin Skin Test Reactivity, Absence Of
OMIM:613637	Tuberculin Skin Test Reactivity Quantitative Trait Locus
OMIM:613638	Chromosome 19p13.13 Deletion Syndrome
OMIM:613640	Neuropathy, Hereditary Sensory And Autonomic, Type Ic, Severe
OMIM:613640	Neuropathy, Hereditary Sensory And Autonomic, Type Ic
OMIM:613640	Neuropathy, Hereditary Sensory, Type Ic
OMIM:613641	Charcot-Marie-Tooth Disease, Recessive Intermediate B
OMIM:613641	Charcot-Marie-Tooth Disease, Recessive Intermediate, B
OMIM:613642	Cardiomyopathy, Dilated, 1gg
OMIM:613643	Parkinson Disease 5, Autosomal Dominant
OMIM:613646	Methylmalonic Aciduria Due To Transcobalamin Receptor Defect
OMIM:613647	Spastic Paraplegia 48
OMIM:613647	Spastic Paraplegia 48, Autosomal Recessive
OMIM:613652	C1q Deficiency
OMIM:613656	Migraine, With Or Without Aura, Susceptibility To, 13
OMIM:613657	D-2-Hydroxyglutaric Aciduria 2
OMIM:613658	Rajab Syndrome
OMIM:613659	Gastric Cancer
OMIM:613659	Gastric Cancer, Somatic
OMIM:613660	Cone-Rod Dystrophy 15
OMIM:613661	Congenital Disorder Of Glycosylation, Type Ip
OMIM:613662	Mitochondrial Dna Depletion Syndrome 4b (Mngie Type)
OMIM:613668	Microcephaly, Postnatal Progressive, With Seizures And Brain Atrophy
OMIM:613670	Mental Retardation With Language Impairment And Autistic Features
OMIM:613671	Mental Retardation, Anterior Maxillary Protrusion, And Strabismus
OMIM:613672	Spastic Ataxia 4, Autosomal Recessive
OMIM:613673	Anemia, Dyserythropoietic Congenital, Type Iv
OMIM:613674	Vesicoureteral Reflux 3
OMIM:613675	Chromosome 17q11.2 Deletion Syndrome, 1.4-Mb
OMIM:613676	Seckel Syndrome 4
OMIM:613677	Hyperaldosteronism, Familial, Type Iii
OMIM:613678	Brachyolmia Type 2
OMIM:613679	Prothrombin Deficiency, Congenital
OMIM:613680	Beaulieu-Boycott-Innes Syndrome
OMIM:613681	Chromosome 2q31.1 Duplication Syndrome
OMIM:613684	Rubinstein-Taybi Syndrome 2
OMIM:613685	Deafness, Autosomal Recessive 83
OMIM:613686	Spondylocostal Dysostosis 4, Autosomal Recessive
OMIM:613686	Spondylocostal Dysostosis 4
OMIM:613688	Long Qt Syndrome 2, Acquired, Reduced Susceptibility To
OMIM:613688	Long Qt Syndrome 2, Acquired, Susceptibility To
OMIM:613688	Long Qt Syndrome 2
OMIM:613689	Mammary-Digital-Nail Syndrome
OMIM:613690	Cardiomyopathy, Familial Hypertrophic, 7
OMIM:613693	Long Qt Syndrome 6
OMIM:613693	Long Qt Syndrome 6, Acquired, Susceptibility To
OMIM:613694	Cardiomyopathy, Dilated, 1u
OMIM:613695	Long Qt Syndrome 5
OMIM:613695	Long Qt Syndrome 5, Acquired, Susceptibility To
OMIM:613697	Cardiomyopathy, Dilated, 1v
OMIM:613700	Supernumerary Der(22)T(8
OMIM:613702	Klippel-Feil Syndrome 3, Autosomal Dominant
OMIM:613703	Microphthalmia, Isolated, With Coloboma 6
OMIM:613704	Microphthalmia, Isolated 7
OMIM:613705	Orofacial Cleft 10
OMIM:613706	Noonan Syndrome 7
OMIM:613707	Leopard Syndrome 3
OMIM:613708	Neuropathy, Hereditary Sensory, Type Id
OMIM:613710	Thiamine Metabolism Dysfunction Syndrome 4 (Bilateral Striatal Degeneration And Progressive Polyneuropathy Type)
OMIM:613711	Hirschsprung Disease, Susceptibility To, 3
OMIM:613712	Hirschsprung Disease, Susceptibility To, 4
OMIM:613717	Treacher Collins Syndrome 2
OMIM:613718	Deafness, Autosomal Recessive 74
OMIM:613720	Epileptic Encephalopathy, Early Infantile, 7
OMIM:613721	Epileptic Encephalopathy, Early Infantile, 11
OMIM:613721	Epileptic Encephalopathy, Early Infantile, 11, Mild
OMIM:613722	Epileptic Encephalopathy, Early Infantile, 12
OMIM:613723	Muscular Dystrophy, Limb-Girdle, Type 2q
OMIM:613724	Leukoencephalopathy With Dystonia And Motor Neuropathy
OMIM:613728	Spinocerebellar Ataxia, Autosomal Recessive 10
OMIM:613729	Chromosome 7q11.23 Deletion Syndrome, Distal, 1.2-Mb
OMIM:613730	Hemorrhagic Destruction Of The Brain, Subependymal Calcification, And Cataracts
OMIM:613731	Retinitis Pigmentosa 4
OMIM:613731	Retinitis Pigmentosa 4, Autosomal Recessive
OMIM:613735	Chromosome 1p32-P31 Deletion Syndrome
OMIM:613736	Acne Inversa, Familial, 2
OMIM:613737	Acne Inversa, Familial, 3
OMIM:613740	Cardiomyopathy, Dilated, 1t
OMIM:613743	Adrenal Insufficiency, Congenital, With 46,Xy Sex Reversal, Partial Or Complete
OMIM:613744	Spastic Paraplegia 51, Autosomal Recessive
OMIM:613750	Retinitis Pigmentosa 27
OMIM:613751	Heterotaxy, Visceral, 4, Autosomal
OMIM:613752	Hypermethioninemia With S-Adenosylhomocysteine Hydrolase Deficiency
OMIM:613756	Retinitis Pigmentosa 49
OMIM:613757	Macular Degeneration, Age-Related, 6
OMIM:613758	Retinitis Pigmentosa 47
OMIM:613759	Infections, Recurrent, Associated With Encephalopathy, Hepatic Dysfunction, And Cardiovascular Malformations
OMIM:613759	Infections, Recurrent, With Encephalopathy, Hepatic Dysfunction, And Cardiovascular Malformations
OMIM:613761	Macular Degeneration, Age-Related, 5
OMIM:613761	Macular Degeneration, Age-Related, 5, Susceptibility To
OMIM:613762	46,Xy Sex Reversal 6
OMIM:613763	Cataract 16, Multiple Types
OMIM:613765	Cardiomyopathy, Familial Hypertrophic, 9
OMIM:613767	Retinitis Pigmentosa 45
OMIM:613769	Retinitis Pigmentosa 44
OMIM:613776	Chromosome 17p13.1 Deletion Syndrome
